Datetime,open,close,high,low,volume,float,StockSymbol
07/05/2007,14033.09631,14033.09631,14033.09631,14033.09631,136260,60810232,FPT
08/05/2007,14350.06618,14407.69672,14407.69672,14350.06618,152010,60810232,FPT
09/05/2007,14407.69672,14407.69672,14407.69672,14407.69672,104100,60810232,FPT
10/05/2007,15128.08132,15128.08132,15128.08132,15128.08132,131160,60810232,FPT
11/05/2007,15877.28119,15877.28119,15877.28119,15877.28119,165950,60810232,FPT
14/05/2007,16655.29633,16655.29633,16655.29633,16655.29633,190090,60810232,FPT
15/05/2007,15848.46592,15848.46592,15848.46592,15848.46592,76860,60810232,FPT
16/05/2007,15329.78916,15329.78916,15704.38957,15329.78916,125520,60810232,FPT
17/05/2007,15329.78916,16050.17471,16050.17471,15128.08132,153220,60810232,FPT
18/05/2007,15589.12754,15589.12754,15848.46592,15589.12754,146660,60810232,FPT
21/05/2007,16078.98903,16078.98903,16338.32741,16078.98903,283500,91215344,FPT
22/05/2007,16078.98903,16078.98903,16078.98903,15992.54322,241370,91215344,FPT
23/05/2007,15992.54322,15992.54322,16078.98903,15992.54322,274270,91215344,FPT
24/05/2007,15560.31227,15560.31227,15776.42727,15560.31227,173140,91215344,FPT
25/05/2007,15473.86646,15473.86646,15517.08889,15344.19632,203300,91215344,FPT
28/05/2007,15430.64308,15430.64308,15430.64308,15387.4197,176850,91215344,FPT
29/05/2007,14998.41213,14998.41213,15128.08132,14998.41213,186180,91215344,FPT
30/05/2007,14998.41213,15128.08132,15128.08132,14695.85037,204950,91215344,FPT
31/05/2007,15084.85794,15084.85794,15128.08132,15084.85794,165090,91215344,FPT
01/06/2007,15041.63551,14911.96632,15041.63551,14911.96632,92630,91215344,FPT
04/06/2007,14739.07375,14695.85037,14739.07375,14695.85037,175240,91215344,FPT
05/06/2007,14263.61942,13961.05766,14263.61942,13961.05766,200960,91215344,FPT
06/06/2007,13961.05766,14263.61942,14263.61942,13961.05766,166220,91215344,FPT
07/06/2007,14479.73537,14609.40456,14609.40456,14479.73537,88290,91215344,FPT
08/06/2007,14479.73537,14263.61942,14479.73537,14047.50443,164370,91215344,FPT
11/06/2007,13831.38847,13831.38847,13831.38847,13831.38847,147860,91215344,FPT
12/06/2007,13831.38847,13788.16509,13831.38847,13788.16509,149160,91215344,FPT
13/06/2007,13312.71172,13226.26495,13312.71172,13226.26495,426060,91215344,FPT
14/06/2007,13183.04253,13183.04253,13183.04253,13139.81915,439470,91215344,FPT
15/06/2007,13183.04253,13399.15752,13399.15752,13183.04253,284560,91215344,FPT
18/06/2007,13399.15752,13226.26495,13615.27348,13226.26495,276180,91215344,FPT
19/06/2007,13226.26495,13226.26495,13226.26495,13096.59576,299170,91215344,FPT
20/06/2007,13226.26495,13226.26495,13312.71172,13183.04253,202860,91215344,FPT
21/06/2007,13226.26495,12966.92657,13226.26495,12966.92657,151020,91215344,FPT
22/06/2007,12966.92657,12750.81158,12966.92657,12750.81158,301720,91215344,FPT
25/06/2007,13355.9351,13355.9351,13355.9351,13355.9351,171530,91215344,FPT
26/06/2007,14004.28104,14004.28104,14004.28104,14004.28104,218550,91215344,FPT
27/06/2007,14004.28104,13442.38091,14479.73537,13442.38091,476910,91215344,FPT
28/06/2007,13399.15752,13312.71172,13399.15752,13312.71172,184710,91215344,FPT
29/06/2007,13269.48833,13269.48833,13269.48833,13269.48833,137240,91215344,FPT
02/07/2007,13053.37334,13053.37334,13053.37334,12966.92657,294210,91215344,FPT
03/07/2007,13096.59576,13096.59576,13096.59576,13096.59576,219630,91215344,FPT
04/07/2007,13399.15752,13485.60429,13485.60429,13399.15752,164890,91215344,FPT
05/07/2007,13399.15752,13399.15752,13399.15752,13183.04253,201110,91215344,FPT
06/07/2007,13312.71172,13312.71172,13312.71172,13269.48833,57070,91215344,FPT
09/07/2007,13312.71172,13312.71172,13312.71172,13183.04253,136810,91215344,FPT
10/07/2007,13312.71172,13312.71172,13312.71172,13269.48833,86160,91215344,FPT
11/07/2007,13312.71172,13312.71172,13399.15752,13312.71172,73500,91215344,FPT
12/07/2007,13312.71172,13226.26495,13312.71172,13226.26495,79290,91215344,FPT
13/07/2007,12966.92657,12923.70415,12966.92657,12923.70415,957580,91215344,FPT
16/07/2007,12577.91901,12534.69563,12577.91901,12534.69563,374810,91215344,FPT
17/07/2007,12534.69563,12534.69563,12534.69563,12534.69563,464320,91215344,FPT
18/07/2007,12534.69563,12448.24982,12534.69563,12448.24982,532830,91215344,FPT
19/07/2007,12448.24982,12318.58063,12448.24982,12318.58063,170180,91215344,FPT
20/07/2007,12318.58063,12232.13387,12361.80401,12232.13387,339690,91215344,FPT
23/07/2007,12059.24225,11756.68049,12059.24225,11756.68049,246160,91215344,FPT
24/07/2007,11782.67193,11566.07819,11782.67193,11566.07819,375620,91215344,FPT
25/07/2007,11262.8479,11046.25416,11262.8479,11046.25416,411820,91215344,FPT
26/07/2007,10829.66137,10829.66137,10829.66137,10829.66137,393930,91215344,FPT
27/07/2007,10829.66137,10829.66137,10829.66137,10829.66137,373240,91215344,FPT
