Datetime,open,close,high,low,volume,float,StockSymbol
27/04/2001,321.0700073,321.0700073,321.0700073,321.0700073,48500,2660059904,VNINDEX
02/05/2001,327.1300049,327.1300049,327.1300049,327.1300049,42200,2623719936,VNINDEX
04/05/2001,332,332,332,332,104700,5334439936,VNINDEX
07/05/2001,338.3500061,338.3500061,338.3500061,338.3500061,64000,3572849920,VNINDEX
09/05/2001,344.4700012,344.4700012,344.4700012,344.4700012,160400,8343450112,VNINDEX
11/05/2001,351.0599976,351.0599976,351.0599976,351.0599976,23200,1273500032,VNINDEX
14/05/2001,357.6499939,357.6499939,357.6499939,357.6499939,19700,1174249984,VNINDEX
16/05/2001,364.269989,364.269989,364.269989,364.269989,23100,1440380032,VNINDEX
18/05/2001,370.8999939,370.8999939,370.8999939,370.8999939,55200,3636150016,VNINDEX
21/05/2001,377.4299927,377.4299927,377.4299927,377.4299927,52100,3344440064,VNINDEX
23/05/2001,384.1600037,384.1600037,384.1600037,384.1600037,229100,15045099520,VNINDEX
25/05/2001,390.8800049,390.8800049,390.8800049,390.8800049,82500,5588859904,VNINDEX
28/05/2001,397.5,397.5,397.5,397.5,31700,2395049984,VNINDEX
30/05/2001,404.2600098,404.2600098,404.2600098,404.2600098,14300,1066550016,VNINDEX
01/06/2001,411.0299988,411.0299988,411.0299988,411.0299988,16100,1165200000,VNINDEX
04/06/2001,417.7900085,417.7900085,417.7900085,417.7900085,21600,1535900032,VNINDEX
06/06/2001,424.5599976,424.5599976,424.5599976,424.5599976,24000,1684950016,VNINDEX
08/06/2001,426.5799866,426.5799866,426.5799866,426.5799866,193200,13300500480,VNINDEX
11/06/2001,428.019989,428.019989,428.019989,428.019989,424300,30458949632,VNINDEX
13/06/2001,456.1799927,456.1799927,456.1799927,456.1799927,122300,10448199680,VNINDEX
15/06/2001,486.3399963,486.3399963,486.3399963,486.3399963,73700,6316800000,VNINDEX
18/06/2001,518.6199951,518.6199951,518.6199951,518.6199951,159900,12605649920,VNINDEX
20/06/2001,553.5599976,553.5599976,553.5599976,553.5599976,141000,12887000064,VNINDEX
22/06/2001,563,563,563,563,293800,26349850624,VNINDEX
25/06/2001,571.039978,571.039978,571.039978,571.039978,268100,23570700288,VNINDEX
27/06/2001,531.9299927,531.9299927,531.9299927,531.9299927,79700,6020599808,VNINDEX
29/06/2001,500.2799988,500.2799988,500.2799988,500.2799988,118400,9551500288,VNINDEX
02/07/2001,491.1700134,491.1700134,491.1700134,491.1700134,181200,13943000064,VNINDEX
04/07/2001,512.7999878,512.7999878,512.7999878,512.7999878,268300,22209599488,VNINDEX
06/07/2001,502.9299927,502.9299927,502.9299927,502.9299927,223400,18550200320,VNINDEX
09/07/2001,470.8299866,470.8299866,470.8299866,470.8299866,108800,8362100224,VNINDEX
11/07/2001,436.1300049,436.1300049,436.1300049,436.1300049,92500,6043850240,VNINDEX
13/07/2001,416.4599915,416.4599915,416.4599915,416.4599915,169000,10366400512,VNINDEX
16/07/2001,411.4299927,411.4299927,411.4299927,411.4299927,121500,7806389760,VNINDEX
18/07/2001,438.1199951,438.1199951,438.1199951,438.1199951,98900,7971330048,VNINDEX
20/07/2001,466.6700134,466.6700134,466.6700134,466.6700134,56600,4376390144,VNINDEX
23/07/2001,438.3299866,438.3299866,438.3299866,438.3299866,274800,19591010304,VNINDEX
25/07/2001,450.8699951,450.8699951,450.8699951,450.8699951,142300,10697459712,VNINDEX
27/07/2001,445.3699951,445.3699951,445.3699951,445.3699951,96700,7310349824,VNINDEX
30/07/2001,422.4599915,422.4599915,422.4599915,422.4599915,100200,6743779840,VNINDEX
01/08/2001,395.6300049,395.6300049,395.6300049,395.6300049,121000,7261899776,VNINDEX
03/08/2001,371.7600098,371.7600098,371.7600098,371.7600098,64200,3771040000,VNINDEX
06/08/2001,350.6900024,350.6900024,350.6900024,350.6900024,75900,4096640000,VNINDEX
08/08/2001,373.6300049,373.6300049,373.6300049,373.6300049,260800,14817699840,VNINDEX
10/08/2001,394.1799927,394.1799927,394.1799927,394.1799927,212800,12514100224,VNINDEX
13/08/2001,368.3399963,368.3399963,368.3399963,368.3399963,128600,7304030208,VNINDEX
15/08/2001,344.3099976,344.3099976,344.3099976,344.3099976,71600,3750720000,VNINDEX
